id,hip,bayer,flam,con,proper,ra,dec,mag,full_letter,const_genitive,greek_ascii,x,y,z,tfl,th01,th021,th12,th023,th03,th23,l01,l02,l12,l02,l03,l23
1345269,65474,Alp,67,Vir,Spica,13.41989015,-11.16124491,0.98,Alpha,Virginis,α ,-0.9140797588768422,-0.35635452240168786,-0.19357078492251614,9.45843299667776,0.5472598048467232,0.7821215584525523,1.8122112902905179,0.7124991359763283,1.2221243782754398,1.206969139338025,1.0,1.3544483185375904,1.8660558876163864,1.3544483185375904,1.9472157325122101,1.9362647394739814
1620181,80763,Alp,21,Sco,Antares,16.49012987,-26.43194608,1.06,Alpha,Scorpii,α ,-0.3448157188049677,-0.8264123504656842,-0.44513452692730615,10.511622175022204,0.6558012780617385,1.1968786328469654,1.2889127426810894,0.2251717081630933,0.2550194623822273,2.661401483044472,1.0,1.5265855897477698,1.5751752356882514,1.5265855897477698,1.7248018413651351,3.158473918473278
767229,37826,Bet,78,Gem,Pollux,7.75537884,28.02631031,1.16,Beta,Geminorum,β ,-0.39153680743868824,0.7911476265321807,0.4698769641653194,13.539734817501582,0.14953485548229686,0.3484091445899481,2.643648653517548,1.0064362277518533,1.0425955334307024,1.0925608924072374,1.0,2.291630451671526,3.205973983542428,2.291630451671526,2.342577125478316,2.407922805137786
2469000,113368,Alp,24,PsA,Fomalhaut,22.96078488,-29.62183701,1.17,Alpha,Piscis_Austrini,α ,0.8373316056069307,-0.2336017271132617,-0.4942732193245157,15.551446603170104,0.25009716794091447,2.489566783098752,0.4019287025501269,0.36216772136487363,0.4532044314434665,2.326220500781454,1.0,2.4517275583079634,1.5805941993209272,2.4517275583079634,3.0298594366886595,5.03753785054459
1296561,62434,Bet,,Cru,Mimosa,12.79536636,-59.68873246,1.25,Beta,Crucis,β ,-0.4937954851442444,-0.10433355242322122,-0.8632963156934653,6.63032879625386,0.4693514377854212,0.5061005759219626,2.1661406398824092,0.7350145243913878,2.1854410711025065,0.22113705809589865,1.0,1.0717705497226295,1.8305127167739803,1.0717705497226295,1.305720328004975,0.350554652029645
2220894,102098,Alp,50,Cyg,Deneb,20.69053151,45.28033423,1.25,Alpha,Cygni,α ,0.45564902441518795,-0.536182141920879,0.7105580041309969,8.79021181537907,0.389667689106979,0.4662580994197789,2.285666865063035,0.424680903618071,0.44602463612006726,2.2708871138516544,1.0,1.1833887957832607,1.9879331662589053,1.1833887957832607,1.238970840096029,2.1965302174576142
1451151,71681,Alp-2,,Cen,Toliman,14.66094189,-60.83947139,1.35,Alpha,Centauri,α ,-0.3737304152038851,-0.3126437478630827,-0.8732579594104235,2159.4921096531702,0.0014972335055689276,2.5092252743501757,0.630870145734115,0.7638701488422712,0.7875405215435383,1.5901819832039839,1.0,394.76556691741837,393.9584939266446,394.76556691741837,404.40956130525194,570.5929205864373
1063525,49669,Alp,32,Leo,Regulus,10.13957205,11.96719513,1.36,Alpha,Leonis,α ,-0.8645070013420667,0.45785691237257325,0.20735161543427044,9.01953551138949,0.610388552989492,0.8242077714872763,1.7069963291130246,0.44256760790468785,0.47227588440318297,2.2267491612819224,1.0,1.2805792813358479,1.728477829407387,1.2805792813358479,1.3602769736015858,2.369622145708821
624992,33579,Eps,21,CMa,Adhara,6.9770963,-28.97208931,1.5,Epsilon,Canis_Majoris,ε ,-0.22135825283182065,0.8463882931545209,-0.48438350623676335,14.881032797447123,0.29574809499022375,2.3679432907868936,0.47790126781267567,0.23524440548434483,0.25870830265324757,2.6476399454522004,1.0,2.397451410945796,1.5779991114330945,2.397451410945796,2.6314705946149703,4.876660269507466
735275,36850,Alp,66,Gem,Castor,7.57666793,31.88863645,1.58,Alpha,Geminorum,α ,-0.3406060609985661,0.7777649868116882,0.5282699466190136,11.9467462366826,0.6572822278094161,0.8706158793319263,1.6136945464484507,0.31024572399996553,0.8428614842709593,1.9884854453188685,1.0,1.2516636941435866,1.6352422931854877,1.2516636941435866,3.060766678005541,3.747409877204397
1275392,61084,Gam,,Cru,Gacrux,12.5194248,-57.11256922,1.59,Gamma,Crucis,γ ,-0.5379775045000026,-0.07361122045865462,-0.8397390028303657,12.07670827833424,0.4124459739377098,0.9663428637151776,1.7628038159369055,0.9360209422813656,1.2131766958857044,0.9923950154227233,1.0,2.0526630341631087,2.4488455231255184,2.0526630341631087,2.3879593679373654,2.134577318945139
1736373,85927,Lam,35,Sco,Shaula,17.56014625,-37.10374835,1.62,Lambda,Scorpii,λ ,-0.09163715394967034,-0.7922624597067663,-0.6032601652317091,12.101554938683483,0.6173917371812199,1.8643859914707308,0.6598149249378423,0.3254661901601792,0.5580953480108174,2.258031115418797,1.0,1.6534704995767762,1.0588351104112173,1.6534704995767762,2.738481309040243,3.99729752007847
407012,25336,Gam,24,Ori,Bellatrix,5.41885228,6.34973451,1.64,Gamma,Orionis,γ ,0.15062807100553804,0.9823845860318213,0.11059705851530369,10.848262417972034,0.35160869495571295,0.5573245403629612,2.2326594182711186,0.6496410033163232,0.8759252160691332,1.6160264342043364,1.0,1.5357270821687092,2.290444358587766,1.5357270821687092,1.9501512576848574,2.5362126373619915
409060,25428,Bet,112,Tau,Elnath,5.43819387,28.60787346,1.65,Beta,Tauri,β ,0.12865945144933688,0.8684384443656927,0.4788125039098828,6.649583483397679,1.0001117033010434,1.1764864512795623,0.9649944990091874,0.3817709119180045,2.507749660105133,0.25207208156665506,1.0,1.0971212523784992,0.9768451294655932,1.0971212523784992,1.7440344826281597,0.734461366546928
966940,45238,Bet,,Car,Miaplacidus,9.22006689,-69.71747245,1.67,Beta,Carinae,β ,-0.2588258837650927,0.23059732021523893,-0.9379946896452929,7.946866724271471,0.1473553201202047,0.1540764512604177,2.8401608822091697,0.7552926355595545,1.2111259321222587,1.1751740859079796,1.0,1.0452581924486268,2.022084244521616,1.0452581924486268,1.427239427037978,1.407026667814623
427355,26311,Eps,46,Ori,Alnilam,5.60355905,-1.20191725,1.69,Epsilon,Orionis,ε ,0.10357897093984408,0.9944000248657429,-0.020975874857868816,6.22943796954896,1.0946034747716402,1.5150305646458733,0.53195861417228,0.7075392858551817,1.9491545449433518,0.4848988227912594,1.0,1.1234310733278354,0.5707164494736459,1.1234310733278354,1.6061977703611885,0.8056616030584541
2389094,109268,Alp,,Gru,Alnair,22.13718789,-46.96061593,1.73,Alpha,Gruis,α ,0.6029355729732591,-0.31980650084372614,-0.7308847356878508,10.409130998617435,0.10113452693891468,0.12493209601882556,2.915526030632051,0.21780844326534285,0.31983091834522365,2.603953291979227,1.0,1.2341979980891498,2.220097699595003,1.2341979980891498,1.795727103274364,2.9249101995697693
435703,26727,Zet,50,Ori,Alnitak,5.67931245,-1.94257841,1.74,Zeta,Orionis,ζ ,0.08380901822467912,0.9959051065454924,-0.03389789404707925,8.503407943989684,0.3103632482079012,0.3157267342208451,2.5155026711610464,0.5677489211339265,1.0781625079164565,1.4956812245394104,1.0,1.0167083818832034,1.9187037691061517,1.0167083818832034,1.6658968076625225,1.8853906034546015
832325,39953,Gam-2,,Vel,,8.15887648,-47.33661177,1.75,Gamma,Velorum,γ ,-0.3629561013606185,0.5722993111935519,-0.7353477863517959,326.86382620738215,0.013270102216194991,2.3675187228086165,0.7608038285649881,0.5011333057248349,0.6656174795541571,1.974841868310801,1.0,52.68042987416037,51.96072283279798,52.68042987416037,67.71688399793712,100.8253596283263
1304800,62956,Eps,77,UMa,Alioth,12.90045361,55.95984301,1.76,Epsilon,Ursae_Majoris,ε ,-0.5442916976632098,-0.13074124011508037,0.8286454464896744,15.043789267652507,0.4325717174612472,0.8919509173452105,1.8170700187833357,0.43431914544922406,0.9782911893579246,1.728982318782645,1.0,1.8565962721874814,2.313481262524448,1.8565962721874814,3.6600642140036035,4.357051246749491
250909,15863,Alp,33,Per,Mirfak,3.40537459,49.86124281,1.79,Alpha,Persei,α ,0.40498035461489745,0.5015504065968787,0.7644855145903665,8.491468112018916,0.6213561782495766,0.6882059945416432,1.8320304807985734,0.12435762990665983,0.14721275214438376,2.8700222715387493,1.0,1.091067948506297,1.6595228585222626,1.091067948506297,1.290253289973615,2.359556066510445
1860159,90185,Eps,20,Sgr,Kaus Australis,18.40287398,-34.3843146,1.79,Epsilon,Sagittarii,ε ,0.08688152063931238,-0.8206820907080843,-0.5647410976389167,8.508763906379187,0.352407495011896,0.38103771583613627,2.408147442741761,0.3229389588514308,0.37311214108812746,2.4455415536502345,1.0,1.0774300060096607,1.9394951958369315,1.0774300060096607,1.2375405221114202,2.176868176411513
1154608,54061,Alp,50,UMa,Dubhe,11.06217691,61.75111888,1.81,Alpha,Ursae_Majoris,α ,-0.4591084540488836,0.11504195207087062,0.8808999810901165,6.416675401153425,0.4544441858580839,0.4771071026244567,2.2100413651072532,0.8167692002414835,2.129182513894803,0.19564093945350766,1.0,1.0461275385894446,1.8282780688261777,1.0461275385894446,1.217157908103631,0.27898434704472735
655257,34444,Del,25,CMa,Wezen,7.139857,-26.3932,1.83,Delta,Canis_Majoris,δ ,-0.2633588393366845,0.8561753352737608,-0.44452887084203846,8.6840473188571,0.6419308717308873,0.819148332416306,1.6805134494426002,0.30926202137708636,0.3147570425208714,2.5175735896918354,1.0,1.2201636630462973,1.6601229472866388,1.2201636630462973,1.2411295849026334,2.3424674605752336
1377079,67301,Eta,85,UMa,Alkaid,13.79237392,49.31330288,1.85,Eta,Ursae_Majoris,η ,-0.5814568190801189,-0.2948062675206903,0.7582857193536939,11.099834937598851,0.015287686058789067,0.023931495259487588,3.102373472271522,0.6145923883725684,0.7107698945275631,1.8162303706896619,1.0,1.5653214637844952,2.5648522045232296,1.5653214637844952,1.7710679315690552,2.6332718739375753
864482,41037,Eps,,Car,Avior,8.3752402,-59.50953829,1.86,Epsilon,Carinae,ε ,-0.29557215743725923,0.41241568972043313,-0.8617136407300882,6.503857144654511,0.7942388025077459,1.3021458474265113,1.0452080036555358,0.7699266848750493,2.299678829023552,0.07198713969119079,1.0,1.351589747246134,1.2126624430962059,1.351589747246134,1.4483578350288075,0.1396573720372296
1744036,86228,The,,Sco,Sargas,17.62197938,-42.99782155,1.86,Theta,Scorpii,θ ,-0.07226330490039869,-0.7278009206119475,-0.6819705526789803,10.194377559447581,0.5306636946825927,0.8157610165177768,1.795167942389424,0.6195053211225319,0.8847209336968129,1.6373663987704483,1.0,1.4389229363887304,1.9263442066182952,1.4389229363887304,1.91747743779597,2.4727100422558554
473063,28360,Bet,34,Aur,Menkalinan,5.99215817,44.94743492,1.9,Beta,Aurigae,β ,0.0014530107184914942,0.7077537156120292,0.7064577600941325,16.57096206185545,0.16778045264753677,0.38014064640249823,2.5936715545397586,0.23701489499026948,0.3216646877978387,2.5829130708016854,1.0,2.221937495593925,3.119349167418446,2.221937495593925,2.991700458920703,5.01603744432845
1652557,82273,Alp,,TrA,Atria,16.81108178,-69.02771555,1.91,Alpha,Trianguli_Australis,α ,-0.10961419234237259,-0.34071808448604757,-0.9337536697337729,9.416685713613546,0.27575956496473536,0.27938245210975865,2.586450636515299,0.38762327163477894,0.8169901757621515,1.9369792061928628,1.0,1.0127965411460262,1.9357576510750953,1.0127965411460262,1.9535457565007974,2.5017892237456016
564533,31681,Gam,24,Gem,Alhena,6.62852843,16.39941482,1.93,Gamma,Geminorum,γ ,-0.1571426309336416,0.9463588261550031,0.28233165904973867,10.738237252226575,0.12639476038880362,0.18557172332592534,2.829626169875064,0.5467125062633994,0.6659262736356187,1.9289538736907754,1.0,1.463673501851586,2.4348284248924186,1.463673501851586,1.7393178403748757,2.636743983256108
913633,42913,Del,,Vel,Alsephina,8.74505481,-54.70856797,1.93,Delta,Velorum,δ ,-0.3803648642619898,0.4348574049956096,-0.8162239933715759,7.784159642259596,0.40556455361468063,0.4182870261317283,2.3177410738433846,0.5655542181060487,0.6063546338580547,1.9696838016256897,1.0,1.0295489670519218,1.8598178384482236,1.0295489670519218,1.0948548190211425,1.7703890506863862
2183027,100751,Alp,,Pav,Peacock,20.42745823,-56.73488071,1.94,Alpha,Pavonis,α ,0.3255899868136002,-0.44142796566056935,-0.8361414423526027,6.376818970683747,0.991015583813551,1.0139533225231088,1.1366237472531333,0.9188467987298232,0.9618135039524373,1.2609323509075325,1.0,1.0147565201304458,1.0844335175582693,1.0147565201304458,1.0470895357951244,1.215782877069461
191390,11767,Alp,1,UMi,Polaris,2.52975,89.264109,1.97,Alpha,Ursae_Minoris,α ,0.010128125287969178,0.007897668884810005,0.9999175205507388,7.563790293722096,0.6838447209657589,0.8718957014879187,1.5858522311361156,0.9868657917448412,1.0995984144226099,1.0551284474223426,1.0,1.2117390273166635,1.58265528324915,1.2117390273166635,1.2941233618500891,1.2635335939895302
528279,30324,Bet,2,CMa,Mirzam,6.37832983,-17.95591658,1.98,Beta,Canis_Majoris,β ,-0.09406837611144088,0.9466316079461168,-0.30828515931375294,7.4172820773057175,0.5143212907269505,0.574969720463798,2.0523016423990446,0.9543759826416331,1.13498316770107,1.0522335032470902,1.0,1.105429304691576,1.8016251580967164,1.105429304691576,1.2281361928318542,1.1766621169939948
992688,46390,Alp,30,Hya,Alphard,9.45979003,-8.65860165,1.99,Alpha,Hydrae,α ,-0.7779327277908378,0.6100462320463342,-0.1505465569117287,8.937894825740553,0.45757658092028536,0.6194390806295945,2.0645769920399135,0.7392091959935908,0.7775269333897463,1.6248565242064559,1.0,1.3141942428480227,1.9932017218804907,1.3141942428480227,1.3684537931158742,1.9478508250481419
160205,9884,Alp,13,Ari,Hamal,2.119555,23.462423,2.01,Alpha,Arietis,α ,0.7796810593472123,0.4832969945993096,0.3981475363561649,13.661037459003698,0.3144085318570783,0.5662210316658107,2.2609630900669044,0.23624905331146373,0.3543239835470045,2.5510196167313244,1.0,1.7346472383973384,2.493548103927941,1.7346472383973384,2.571363583048386,4.126831295232694
1083342,50583,Gam-1,41,Leo,Algieba,10.3328227,19.84186032,2.01,Gamma,Leonis,γ ,-0.8524498944489334,0.3976426605600314,0.33942523765439425,39.244005224548836,0.03364666444379873,0.3032818360138408,2.8046641531321606,0.17448184517669502,2.949528181385929,0.017582627027174683,1.0,8.877855519357713,9.827192189383606,8.877855519357713,9.761966675172971,0.8991353212768379
56551,3419,Bet,16,Cet,Diphda,0.72649,-17.986605,2.04,Beta,Ceti,β ,0.9339774651283211,0.17981091196483484,-0.3087946414218517,17.533154204322276,0.2552816926396103,1.6628476750352272,1.2234632859149555,1.2838375711559107,1.6554565507573717,0.2022985316765104,1.0,3.9433479412558303,3.7236313116960797,3.9433479412558303,4.096744283755044,0.8260827263594902
1939772,92855,Sig,34,Sgr,Nunki,18.92108797,-26.29659428,2.05,Sigma,Sagittarii,σ ,0.2140962636749619,-0.8705733331645177,-0.44301790196700047,7.217001366484733,0.19644255740699193,0.20381795647810463,2.7413321397046957,0.9672207279399481,1.362075201913591,0.8122967237362538,1.0,1.0370330843579827,1.996388887094606,1.0370330843579827,1.2322506931647554,0.9142956175094056
1404493,68933,The,5,Cen,Menkent,14.11137449,-36.36995824,2.06,Theta,Centauri,θ ,-0.6852941090015696,-0.42276093319628405,-0.5929967769986206,8.566438855864636,0.008366822373536796,0.008755988261822735,3.1244698429544524,0.12875002362882623,0.14787626974366147,2.8649663602173043,1.0,1.046511823300435,2.0464368602352465,1.046511823300435,1.200913852518574,2.2260644965099456
11289,677,Alp,21,And,Alpheratz,0.13976889,29.09082805,2.07,Alpha,Andromedae,α ,0.8732651174417545,0.0319682708535121,0.4861955001006028,7.540663718589096,0.1450037654556236,0.1907423002529245,2.8058465878812453,1.3289483229239234,1.5997300762306907,0.21291425443517906,1.0,1.3120610995993454,2.280155267621531,1.3120610995993454,1.3508249367595098,0.28556131500936377
89000,5447,Bet,43,And,Mirach,1.16220082,35.62055764,2.07,Beta,Andromedae,β ,0.7755539906686043,0.24353471493061768,0.5824146720178546,10.541957723300456,0.3496366655154074,0.4854173463537624,2.3065386417206235,0.026970364304555804,0.03260502628851417,3.0820172629967177,1.0,1.3620455726784941,2.1641183545066975,1.3620455726784941,1.646512687207732,3.0072355362290377
448767,27366,Kap,53,Ori,Saiph,5.79594109,-9.66960186,2.07,Kappa,Orionis,κ ,0.052638463057165,0.9843863484170257,-0.16796639323737808,11.617844629120478,0.5145542694914682,1.9760992069889465,0.6509391771093787,0.49190722285331284,0.5826461302320884,2.0670393005043923,1.0,1.8672941843463262,1.2312051990468416,1.8672941843463262,2.1753849747601905,3.4766660866207935
1466797,72607,Bet,7,UMi,Kochab,14.845105,74.155505,2.07,Beta,Ursae_Minoris,β ,-0.20072751026784993,-0.18507412636754353,0.9620062548502274,7.8282044710937075,0.008766018020759329,0.012313791249239687,3.120512844319792,0.902729013504217,2.1651767041661536,0.07368693591942276,1.0,1.4047013975877252,2.404571613378565,1.4047013975877252,1.4824952692778486,0.13173479326184384
2445914,112122,Bet,,Gru,Tiaki,22.71112486,-46.88458025,2.07,Beta,Gruis,β ,0.6449291601377066,-0.22626967697377662,-0.7299783638480357,22.658556499266915,0.32398514140996465,0.6454840722644601,2.172123439915368,0.22454214219866048,1.8945635771099636,1.02248693428117,1.0,1.8897159318581571,2.5902107716923686,1.8897159318581571,8.046047718409561,7.242866145448673
1739115,86032,Alp,55,Oph,Rasalhague,17.58222355,12.56057584,2.08,Alpha,Ophiuchi,α ,-0.10654322073467724,-0.9702343070980146,0.21747167964017122,7.760976052858725,0.047663039267396755,0.0604433334355107,3.033486280886881,1.2858828666661044,1.3117918264669006,0.543917960456788,1.0,1.267846423936439,2.2645804295793464,1.267846423936439,1.2770405816096797,0.6836621937968201
233283,14576,Bet,26,Per,Algol,3.13614714,40.9556512,2.09,Beta,Persei,β ,0.5146498522952677,0.5527101374785216,0.6554746627146871,8.124499659137731,0.5177097059660112,0.5715006078772109,2.0523823397465715,0.7017510217451802,1.0778830074094765,1.3619586244351365,1.0,1.0929568390043753,1.7908204568426125,1.0929568390043753,1.4915037191441636,1.6562618051422036
156068,9640,Gam-1,57,And,Almach,2.064984,42.329725,2.1,Gamma,Andromedae,γ ,0.6338558873864997,0.3804791042575447,0.6733961428823672,8.625662909011387,0.09668649332943925,0.09673353674080848,2.9481726235195462,0.36209191209858677,0.5317287705282258,2.247771970962981,1.0,1.0004850379787338,1.9911372323928072,1.0004850379787338,1.4320308293839437,2.201524771277169
1218019,57632,Bet,94,Leo,Denebola,11.81774398,14.57233687,2.14,Beta,Leonis,β ,-0.966729250985001,0.04616205413854205,0.25160210660423604,51.1251617652722,0.08333881047627312,0.5519448248278658,2.506309018285657,0.35080924369746697,0.8258619395459066,1.9649214703464197,1.0,6.299006418776724,7.128651026445227,6.299006418776724,13.474457953774715,16.924039947498812
72768,4427,Gam,27,Cas,Cih,0.94513921,60.71674966,2.15,Gamma,Cassiopeiae,γ ,0.47423031675774413,0.11979695760322498,0.8722122996248453,13.07918827922223,0.288817386435763,0.5046539114308586,2.3481213557231717,0.4483618151520712,0.7190962006850222,1.9741346377526998,1.0,1.6975864479992244,2.5026166159903944,1.6975864479992244,2.57954953628189,3.601849230951495
1288648,61932,Gam,,Cen,,12.69195145,-48.95975694,2.2,Gamma,Centauri,γ ,-0.6458450025538575,-0.11829323340383577,-0.7542485953630099,30.804521880873917,0.26054543428056137,1.0118932069984563,1.8691540123107755,0.15920563900883053,0.4113026285214924,2.5710843860594697,1.0,3.291196364847069,3.710373757825463,3.291196364847069,8.30000396161212,11.211751431742197
816929,39429,Zet,,Pup,Naos,8.05974171,-40.00318846,2.21,Zeta,Puppis,ζ ,-0.3933326055506307,0.6573117570960958,-0.6428302383942397,9.141837559686959,0.4274720580239182,0.5403755005076246,2.17374509505825,0.5503550763912946,0.659289905503255,1.9319476716952442,1.0,1.240938720212157,1.9867904836527848,1.240938720212157,1.4534584911231418,2.2197111444867184
973979,45556,Iot,,Car,Aspidiske,9.284838,-59.275229,2.21,Iota,Carinae,ι ,-0.38718236655384614,0.3333520041981837,-0.8596314654122528,11.067521410360813,0.6775588383822306,1.8380125852906875,0.6260212299168751,0.5054112203840649,1.4966667560653875,1.1395146771403413,1.0,1.5385555687426242,0.9346494122382839,1.5385555687426242,3.1690083345488542,2.886752526088428
1531073,76267,Alp,5,CrB,Alphecca,15.5781082,26.71491041,2.22,Alpha,Coronae_Borealis,α ,-0.5291748751224888,-0.7196370104766672,0.4495514705696151,11.32416932711501,0.308702370316281,0.48352168709737464,2.349368596176137,0.37737221420026035,0.458786000904266,2.3054344384852676,1.0,1.5301693110602634,2.343199281819199,1.5301693110602634,1.8390491664868915,3.081582256688392
957613,44816,Lam,,Vel,Suhail,9.13326613,-43.43258995,2.23,Lambda,Velorum,λ ,-0.5310884504148986,0.49526546150576317,-0.687500676709038,7.115254143997276,0.6604011756336386,2.0925654504612643,0.38862602749489034,1.0619128117895276,1.334111352943265,0.7455684888570002,1.0,1.4132558086324167,0.6176987661232856,1.4132558086324167,1.5731964018755666,1.09784735873359
1343569,65378,Zet,79,UMa,Mizar,13.39872774,54.92541525,2.23,Zeta,Ursae_Majoris,ζ ,-0.5365433474842268,-0.2057546771209658,0.8184046976363634,41.353700318516225,0.0036605996338521835,3.113397462782296,0.024534591173640017,0.49401708470436384,2.2766096763302612,0.3709658925551683,1.0,7.701338857197676,6.70168471638542,7.701338857197676,12.36141239292406,5.887925494811393
2174213,100453,Gam,37,Cyg,Sadr,20.37047292,40.25667904,2.23,Gamma,Cygni,γ ,0.44378649758894656,-0.6208561610484793,0.6462129462072704,6.418742403731079,0.870523765402314,1.1240447734841508,1.1470241147033284,1.1177627556899508,1.58590191604341,0.4379279818564328,1.0,1.1794098848488155,1.1920807373734736,1.1794098848488155,1.3115833127215806,0.5562585839383936
52707,3179,Alp,18,Cas,Schedar,0.675116,56.537331,2.24,Alpha,Cassiopeiae,α ,0.5428035169382047,0.09694941931475035,0.834245258958089,8.924501088306979,0.5475644256954034,0.6552351831020816,1.9387930447923076,0.06993358657359823,0.07852000987352188,2.9931390571426753,1.0,1.1704472915290676,1.792226729370576,1.1704472915290676,1.313875171901439,2.477504603976828
1786378,87833,Gam,33,Dra,Eltanin,17.943437,51.488895,2.24,Gamma,Draconis,γ ,-0.009220204588829068,-0.6225980407541702,0.7824874871053267,9.270954183476722,0.5848682222805784,1.8655775596076793,0.6911468717015353,0.9146040062610226,1.4902647335964814,0.7367239137322894,1.0,1.733171345366406,1.154561477420209,1.733171345366406,2.1803715529868626,1.4696784623368375
